audio_name,class_name,class
flute_A5_05_mezzo-piano_normal.wav,flute,1
flute_A5_05_pianissimo_normal.wav,flute,1
flute_A5_05_piano_normal.wav,flute,1
flute_A5_15_forte_normal.wav,flute,1
flute_A5_15_mezzo-forte_normal.wav,flute,1
flute_A5_15_mezzo-piano_normal.wav,flute,1
flute_A5_15_pianissimo_normal.wav,flute,1
flute_A5_15_piano_normal.wav,flute,1
flute_A5_1_forte_normal.wav,flute,1
flute_A5_1_mezzo-forte_normal.wav,flute,1
flute_A5_1_mezzo-piano_normal.wav,flute,1
flute_A5_1_pianissimo_normal.wav,flute,1
flute_A5_1_piano_normal.wav,flute,1
flute_A6_05_forte_normal.wav,flute,1
flute_A6_05_mezzo-forte_normal.wav,flute,1
flute_A6_05_pianissimo_normal.wav,flute,1
flute_A6_05_piano_normal.wav,flute,1
flute_A6_15_forte_normal.wav,flute,1
flute_A6_1_forte_normal.wav,flute,1
flute_A6_1_fortissimo_minor-trill.wav,flute,1
flute_A6_1_mezzo-forte_normal.wav,flute,1
flute_A6_1_pianissimo_normal.wav,flute,1
flute_A6_1_piano_normal.wav,flute,1
flute_Gs4_025_forte_normal.wav,flute,1
flute_Gs4_025_mezzo-forte_normal.wav,flute,1
flute_Gs4_025_mezzo-piano_normal.wav,flute,1
flute_Gs4_025_pianissimo_normal.wav,flute,1
flute_Gs4_025_piano_normal.wav,flute,1
flute_Gs4_05_forte_normal.wav,flute,1
flute_Gs4_05_mezzo-forte_normal.wav,flute,1
flute_Gs4_05_mezzo-piano_normal.wav,flute,1
flute_Gs4_05_pianissimo_normal.wav,flute,1
flute_Gs4_05_piano_normal.wav,flute,1
flute_Gs4_15_forte_normal.wav,flute,1
flute_Gs4_15_mezzo-forte_normal.wav,flute,1
flute_Gs4_15_mezzo-piano_normal.wav,flute,1
flute_Gs4_15_pianissimo_normal.wav,flute,1
flute_Gs4_15_piano_normal.wav,flute,1
flute_Gs5_025_forte_normal.wav,flute,1
flute_Gs5_025_mezzo-forte_normal.wav,flute,1
flute_Gs5_025_mezzo-piano_normal.wav,flute,1
flute_Gs5_025_pianissimo_normal.wav,flute,1
flute_Gs5_025_piano_normal.wav,flute,1
flute_Gs5_05_forte_normal.wav,flute,1
flute_Gs5_05_mezzo-forte_normal.wav,flute,1
flute_Gs5_05_mezzo-piano_normal.wav,flute,1
flute_Gs5_05_pianissimo_normal.wav,flute,1
flute_Gs5_05_piano_normal.wav,flute,1
flute_Gs5_15_forte_normal.wav,flute,1
flute_Gs5_15_mezzo-forte_normal.wav,flute,1
flute_Gs5_15_mezzo-piano_normal.wav,flute,1
flute_Gs5_15_piano_normal.wav,flute,1
flute_Gs5_1_forte_normal.wav,flute,1
flute_Gs5_1_mezzo-forte_normal.wav,flute,1
flute_Gs5_1_mezzo-piano_normal.wav,flute,1
flute_Gs5_1_pianissimo_normal.wav,flute,1
flute_Gs5_1_piano_normal.wav,flute,1
flute_Gs6_025_forte_normal.wav,flute,1
flute_Gs6_025_mezzo-forte_normal.wav,flute,1
flute_Gs6_025_pianissimo_normal.wav,flute,1
flute_Gs6_025_piano_normal.wav,flute,1
flute_Gs6_05_forte_normal.wav,flute,1
flute_Gs6_05_mezzo-forte_normal.wav,flute,1
flute_Gs6_05_pianissimo_normal.wav,flute,1
flute_Gs6_05_piano_normal.wav,flute,1
flute_Gs6_15_forte_normal.wav,flute,1
flute_Gs6_15_mezzo-forte_normal.wav,flute,1
flute_Gs6_15_pianissimo_normal.wav,flute,1
flute_Gs6_15_piano_normal.wav,flute,1
flute_Gs6_1_forte_normal.wav,flute,1
flute_Gs6_1_mezzo-forte_normal.wav,flute,1
flute_Gs6_1_pianissimo_normal.wav,flute,1
flute_Gs6_1_piano_normal.wav,flute,1
oboe_A4_025_forte_normal.wav,oboe,2
oboe_A4_025_fortissimo_normal.wav,oboe,2
oboe_A4_025_piano_normal.wav,oboe,2
oboe_A4_05_forte_normal.wav,oboe,2
oboe_A4_05_fortissimo_normal.wav,oboe,2
oboe_A4_05_piano_normal.wav,oboe,2
oboe_A4_15_forte_normal.wav,oboe,2
oboe_A4_15_piano_normal.wav,oboe,2
oboe_A4_1_forte_normal.wav,oboe,2
oboe_A4_1_fortissimo_normal.wav,oboe,2
oboe_A4_1_mezzo-forte_normal.wav,oboe,2
oboe_A4_1_piano_normal.wav,oboe,2
oboe_A5_025_forte_normal.wav,oboe,2
oboe_A5_025_fortissimo_normal.wav,oboe,2
oboe_A5_025_mezzo-forte_normal.wav,oboe,2
oboe_A5_025_piano_normal.wav,oboe,2
oboe_A5_05_forte_normal.wav,oboe,2
oboe_A5_05_fortissimo_normal.wav,oboe,2
oboe_A5_05_mezzo-forte_normal.wav,oboe,2
oboe_A5_05_piano_normal.wav,oboe,2
oboe_A5_15_forte_normal.wav,oboe,2
oboe_A5_15_fortissimo_normal.wav,oboe,2
oboe_A5_15_mezzo-forte_normal.wav,oboe,2
oboe_A5_15_piano_normal.wav,oboe,2
oboe_A5_1_forte_major-trill.wav,oboe,2
oboe_A5_1_forte_minor-trill.wav,oboe,2
oboe_A5_1_forte_normal.wav,oboe,2
oboe_A5_1_fortissimo_normal.wav,oboe,2
oboe_A5_1_mezzo-forte_normal.wav,oboe,2
oboe_A5_1_piano_normal.wav,oboe,2
oboe_A6_025_piano_normal.wav,oboe,2
oboe_A6_05_piano_normal.wav,oboe,2
oboe_A6_15_piano_normal.wav,oboe,2
oboe_A6_1_forte_major-trill.wav,oboe,2
oboe_A6_1_forte_minor-trill.wav,oboe,2
oboe_A6_1_piano_normal.wav,oboe,2
oboe_As3_05_forte_normal.wav,oboe,2
oboe_As3_05_fortissimo_normal.wav,oboe,2
oboe_As3_05_mezzo-forte_normal.wav,oboe,2
oboe_As3_05_piano_normal.wav,oboe,2
oboe_As3_15_forte_normal.wav,oboe,2
oboe_As3_15_fortissimo_normal.wav,oboe,2
oboe_As3_15_mezzo-forte_normal.wav,oboe,2
oboe_As3_1_forte_normal.wav,oboe,2
oboe_As3_1_fortissimo_normal.wav,oboe,2
oboe_As3_1_mezzo-forte_normal.wav,oboe,2
oboe_As3_1_piano_normal.wav,oboe,2
oboe_Ds6_05_fortissimo_normal.wav,oboe,2
oboe_Ds6_05_mezzo-forte_normal.wav,oboe,2
oboe_Ds6_05_piano_normal.wav,oboe,2
oboe_Ds6_15_forte_normal.wav,oboe,2
oboe_G6_025_forte_normal.wav,oboe,2
oboe_G6_025_mezzo-forte_normal.wav,oboe,2
oboe_G6_025_piano_normal.wav,oboe,2
oboe_Gs4_025_forte_normal.wav,oboe,2
oboe_Gs4_025_fortissimo_normal.wav,oboe,2
oboe_Gs4_025_mezzo-forte_normal.wav,oboe,2
oboe_Gs4_025_piano_normal.wav,oboe,2
oboe_Gs4_05_forte_normal.wav,oboe,2
oboe_Gs4_05_fortissimo_normal.wav,oboe,2
oboe_Gs4_05_mezzo-forte_normal.wav,oboe,2
oboe_Gs4_05_piano_normal.wav,oboe,2
oboe_Gs4_15_forte_normal.wav,oboe,2
oboe_Gs4_15_fortissimo_normal.wav,oboe,2
oboe_Gs4_15_mezzo-forte_normal.wav,oboe,2
oboe_Gs4_15_piano_normal.wav,oboe,2
oboe_Gs4_1_forte_major-trill.wav,oboe,2
oboe_Gs4_1_forte_minor-trill.wav,oboe,2
oboe_Gs4_1_forte_normal.wav,oboe,2
oboe_Gs4_1_fortissimo_normal.wav,oboe,2
oboe_Gs4_1_mezzo-forte_normal.wav,oboe,2
oboe_Gs4_1_piano_normal.wav,oboe,2
oboe_Gs5_025_forte_normal.wav,oboe,2
oboe_Gs5_025_fortissimo_normal.wav,oboe,2
oboe_Gs5_025_mezzo-forte_normal.wav,oboe,2
oboe_Gs5_025_piano_normal.wav,oboe,2
oboe_Gs5_05_forte_normal.wav,oboe,2
oboe_Gs5_05_fortissimo_normal.wav,oboe,2
oboe_Gs5_05_mezzo-forte_normal.wav,oboe,2
oboe_Gs5_05_piano_normal.wav,oboe,2
oboe_Gs5_15_forte_normal.wav,oboe,2
oboe_Gs5_15_fortissimo_normal.wav,oboe,2
oboe_Gs5_15_mezzo-forte_normal.wav,oboe,2
oboe_Gs5_15_piano_normal.wav,oboe,2
oboe_Gs5_1_forte_normal.wav,oboe,2
oboe_Gs5_1_fortissimo_normal.wav,oboe,2
oboe_Gs5_1_mezzo-forte_normal.wav,oboe,2
oboe_Gs5_1_piano_normal.wav,oboe,2
oboe_Gs6_025_forte_normal.wav,oboe,2
oboe_Gs6_025_mezzo-forte_normal.wav,oboe,2
oboe_Gs6_025_piano_normal.wav,oboe,2
oboe_Gs6_05_forte_normal.wav,oboe,2
oboe_Gs6_05_mezzo-forte_normal.wav,oboe,2
oboe_Gs6_05_piano_normal.wav,oboe,2
oboe_Gs6_15_forte_normal.wav,oboe,2
oboe_Gs6_15_mezzo-forte_normal.wav,oboe,2
oboe_Gs6_15_piano_normal.wav,oboe,2
oboe_Gs6_1_forte_normal.wav,oboe,2
oboe_Gs6_1_mezzo-forte_normal.wav,oboe,2
oboe_Gs6_1_piano_normal.wav,oboe,2
saxophone_A3_025_forte_normal.wav,sax,3
saxophone_A3_025_fortissimo_normal.wav,sax,3
saxophone_A3_025_mezzo-piano_normal.wav,sax,3
saxophone_A3_025_pianissimo_normal.wav,sax,3
saxophone_A3_05_forte_normal.wav,sax,3
saxophone_A3_05_fortissimo_normal.wav,sax,3
saxophone_A3_05_mezzo-piano_normal.wav,sax,3
saxophone_A3_05_pianissimo_normal.wav,sax,3
saxophone_A3_05_piano_normal.wav,sax,3
saxophone_A3_15_forte_normal.wav,sax,3
saxophone_A3_15_fortissimo_normal.wav,sax,3
saxophone_A3_15_pianissimo_normal.wav,sax,3
saxophone_A3_1_forte_normal.wav,sax,3
saxophone_A3_1_fortissimo_normal.wav,sax,3
saxophone_A3_1_pianissimo_normal.wav,sax,3
saxophone_A3_1_piano_normal.wav,sax,3
saxophone_A4_025_forte_normal.wav,sax,3
saxophone_A4_025_fortissimo_normal.wav,sax,3
saxophone_A4_025_piano_normal.wav,sax,3
saxophone_A4_05_forte_normal.wav,sax,3
saxophone_A4_05_fortissimo_normal.wav,sax,3
saxophone_A4_05_pianissimo_normal.wav,sax,3
saxophone_A4_05_piano_normal.wav,sax,3
saxophone_A4_15_forte_normal.wav,sax,3
saxophone_A4_15_fortissimo_normal.wav,sax,3
saxophone_A4_15_piano_normal.wav,sax,3
saxophone_A4_1_forte_normal.wav,sax,3
saxophone_A4_1_fortissimo_normal.wav,sax,3
saxophone_A4_1_mezzo-forte_normal.wav,sax,3
saxophone_A4_1_pianissimo_normal.wav,sax,3
saxophone_A4_1_piano_normal.wav,sax,3
saxophone_A5_05_forte_normal.wav,sax,3
saxophone_A5_05_fortissimo_normal.wav,sax,3
saxophone_A5_05_pianissimo_normal.wav,sax,3
saxophone_A5_05_piano_normal.wav,sax,3
saxophone_A5_15_forte_normal.wav,sax,3
saxophone_A5_15_fortissimo_normal.wav,sax,3
saxophone_A5_15_pianissimo_normal.wav,sax,3
saxophone_A5_1_forte_normal.wav,sax,3
saxophone_A5_1_fortissimo_normal.wav,sax,3
saxophone_A5_1_pianissimo_normal.wav,sax,3
saxophone_A5_1_piano_normal.wav,sax,3
saxophone_Ds4_025_forte_normal.wav,sax,3
saxophone_Ds4_025_fortissimo_normal.wav,sax,3
saxophone_Ds4_025_mezzo-forte_normal.wav,sax,3
saxophone_Ds4_025_pianissimo_normal.wav,sax,3
saxophone_Ds4_05_fortissimo_normal.wav,sax,3
saxophone_Ds4_05_mezzo-forte_normal.wav,sax,3
saxophone_Ds4_05_mezzo-forte_slap-tongue.wav,sax,3
saxophone_Ds4_05_pianissimo_normal.wav,sax,3
saxophone_Ds4_05_pianissimo_subtone.wav,sax,3
saxophone_Ds4_05_piano_normal.wav,sax,3
saxophone_Ds4_15_fortissimo_normal.wav,sax,3
saxophone_Ds5_1_forte_major-trill.wav,sax,3
saxophone_Ds5_1_forte_minor-trill.wav,sax,3
saxophone_Gs3_025_forte_normal.wav,sax,3
saxophone_Gs3_025_fortissimo_normal.wav,sax,3
saxophone_Gs3_025_mezzo-piano_normal.wav,sax,3
saxophone_Gs3_05_forte_normal.wav,sax,3
saxophone_Gs3_05_fortissimo_normal.wav,sax,3
saxophone_Gs3_05_mezzo-piano_normal.wav,sax,3
saxophone_Gs3_05_pianissimo_normal.wav,sax,3
saxophone_Gs3_05_piano_normal.wav,sax,3
saxophone_Gs3_15_fortissimo_normal.wav,sax,3
saxophone_Gs3_15_pianissimo_normal.wav,sax,3
saxophone_Gs3_1_pianissimo_normal.wav,sax,3
saxophone_Gs3_1_piano_normal.wav,sax,3
saxophone_Gs4_025_forte_normal.wav,sax,3
saxophone_Gs4_025_fortissimo_normal.wav,sax,3
saxophone_Gs4_025_mezzo-forte_normal.wav,sax,3
saxophone_Gs4_025_pianissimo_normal.wav,sax,3
saxophone_Gs4_025_piano_normal.wav,sax,3
saxophone_Gs4_05_forte_normal.wav,sax,3
saxophone_Gs4_05_fortissimo_normal.wav,sax,3
saxophone_Gs4_05_mezzo-forte_normal.wav,sax,3
saxophone_Gs4_05_pianissimo_normal.wav,sax,3
saxophone_Gs4_05_piano_normal.wav,sax,3
saxophone_Gs4_15_forte_normal.wav,sax,3
saxophone_Gs4_15_fortissimo_normal.wav,sax,3
saxophone_Gs4_15_pianissimo_normal.wav,sax,3
saxophone_Gs4_15_piano_normal.wav,sax,3
saxophone_Gs4_1_forte_normal.wav,sax,3
saxophone_Gs4_1_fortissimo_normal.wav,sax,3
saxophone_Gs4_1_pianissimo_normal.wav,sax,3
saxophone_Gs4_1_piano_normal.wav,sax,3
saxophone_Gs5_025_forte_normal.wav,sax,3
saxophone_Gs5_025_fortissimo_normal.wav,sax,3
saxophone_Gs5_025_piano_normal.wav,sax,3
saxophone_Gs5_05_forte_normal.wav,sax,3
saxophone_Gs5_05_fortissimo_normal.wav,sax,3
saxophone_Gs5_05_pianissimo_normal.wav,sax,3
saxophone_Gs5_05_piano_normal.wav,sax,3
saxophone_Gs5_15_forte_normal.wav,sax,3
saxophone_Gs5_15_fortissimo_normal.wav,sax,3
saxophone_Gs5_15_pianissimo_normal.wav,sax,3
saxophone_Gs5_15_piano_normal.wav,sax,3
saxophone_Gs5_1_forte_normal.wav,sax,3
saxophone_Gs5_1_fortissimo_normal.wav,sax,3
saxophone_Gs5_1_pianissimo_normal.wav,sax,3
saxophone_Gs5_1_piano_normal.wav,sax,3
trumpet_A3_025_pianissimo_normal.wav,trumpet,4
trumpet_A3_05_forte_normal.wav,trumpet,4
trumpet_A3_05_pianissimo_normal.wav,trumpet,4
trumpet_A3_15_pianissimo_normal.wav,trumpet,4
trumpet_A3_1_pianissimo_normal.wav,trumpet,4
trumpet_A4_025_forte_normal.wav,trumpet,4
trumpet_A4_05_forte_normal.wav,trumpet,4
trumpet_A5_025_forte_normal.wav,trumpet,4
trumpet_A5_025_mezzo-forte_normal.wav,trumpet,4
trumpet_A5_05_mezzo-forte_normal.wav,trumpet,4
trumpet_As3_025_forte_normal.wav,trumpet,4
trumpet_As3_025_pianissimo_normal.wav,trumpet,4
trumpet_As3_05_pianissimo_normal.wav,trumpet,4
trumpet_As3_15_pianissimo_normal.wav,trumpet,4
trumpet_As3_1_pianissimo_normal.wav,trumpet,4
trumpet_As4_025_forte_normal.wav,trumpet,4
trumpet_As5_025_forte_normal.wav,trumpet,4
trumpet_As5_05_forte_normal.wav,trumpet,4
trumpet_As5_05_mezzo-forte_normal.wav,trumpet,4
trumpet_B3_025_forte_normal.wav,trumpet,4
trumpet_B3_025_pianissimo_normal.wav,trumpet,4
trumpet_B3_05_forte_normal.wav,trumpet,4
trumpet_B3_05_pianissimo_normal.wav,trumpet,4
trumpet_B3_15_pianissimo_normal.wav,trumpet,4
trumpet_B3_1_pianissimo_normal.wav,trumpet,4
trumpet_B4_025_forte_normal.wav,trumpet,4
trumpet_B5_025_forte_normal.wav,trumpet,4
trumpet_B5_025_mezzo-forte_normal.wav,trumpet,4
trumpet_C4_025_forte_normal.wav,trumpet,4
trumpet_C4_025_pianissimo_normal.wav,trumpet,4
trumpet_C4_05_forte_normal.wav,trumpet,4
trumpet_C4_05_pianissimo_normal.wav,trumpet,4
trumpet_C4_15_pianissimo_normal.wav,trumpet,4
trumpet_C4_1_pianissimo_normal.wav,trumpet,4
trumpet_C6_025_forte_normal.wav,trumpet,4
trumpet_C6_05_forte_normal.wav,trumpet,4
trumpet_Cs4_025_pianissimo_normal.wav,trumpet,4
trumpet_Cs4_05_forte_normal.wav,trumpet,4
trumpet_Cs4_05_pianissimo_normal.wav,trumpet,4
trumpet_Cs4_15_pianissimo_normal.wav,trumpet,4
trumpet_Cs4_1_pianissimo_normal.wav,trumpet,4
trumpet_Cs6_025_forte_normal.wav,trumpet,4
trumpet_D4_025_forte_normal.wav,trumpet,4
trumpet_D4_025_pianissimo_normal.wav,trumpet,4
trumpet_D4_05_forte_normal.wav,trumpet,4
trumpet_D4_05_pianissimo_normal.wav,trumpet,4
trumpet_D4_15_pianissimo_normal.wav,trumpet,4
trumpet_D4_1_pianissimo_normal.wav,trumpet,4
trumpet_D5_05_forte_normal.wav,trumpet,4
trumpet_D6_025_forte_normal.wav,trumpet,4
trumpet_D6_05_forte_normal.wav,trumpet,4
trumpet_Ds4_025_pianissimo_normal.wav,trumpet,4
trumpet_Ds4_05_forte_normal.wav,trumpet,4
trumpet_Ds4_05_pianissimo_normal.wav,trumpet,4
trumpet_Ds4_15_pianissimo_normal.wav,trumpet,4
trumpet_Ds4_1_pianissimo_normal.wav,trumpet,4
trumpet_Ds5_05_forte_normal.wav,trumpet,4
trumpet_Ds6_025_forte_normal.wav,trumpet,4
trumpet_Ds6_05_forte_normal.wav,trumpet,4
trumpet_E3_025_pianissimo_normal.wav,trumpet,4
trumpet_E3_05_forte_normal.wav,trumpet,4
trumpet_E3_05_pianissimo_normal.wav,trumpet,4
trumpet_E3_15_pianissimo_normal.wav,trumpet,4
trumpet_E3_1_forte_normal.wav,trumpet,4
trumpet_E3_1_pianissimo_normal.wav,trumpet,4
trumpet_E4_025_pianissimo_normal.wav,trumpet,4
trumpet_E4_05_pianissimo_normal.wav,trumpet,4
trumpet_E4_15_pianissimo_normal.wav,trumpet,4
trumpet_E4_1_pianissimo_normal.wav,trumpet,4
trumpet_E6_025_forte_normal.wav,trumpet,4
trumpet_E6_1_forte_normal.wav,trumpet,4
trumpet_F3_025_forte_normal.wav,trumpet,4
trumpet_F3_025_pianissimo_normal.wav,trumpet,4
trumpet_F3_05_forte_normal.wav,trumpet,4
trumpet_F3_05_pianissimo_normal.wav,trumpet,4
trumpet_F3_15_pianissimo_normal.wav,trumpet,4
trumpet_F3_1_forte_normal.wav,trumpet,4
trumpet_F3_1_pianissimo_normal.wav,trumpet,4
trumpet_F4_025_pianissimo_normal.wav,trumpet,4
trumpet_F4_05_pianissimo_normal.wav,trumpet,4
trumpet_G3_025_pianissimo_normal.wav,trumpet,4
trumpet_G3_05_pianissimo_normal.wav,trumpet,4
trumpet_G3_15_pianissimo_normal.wav,trumpet,4
trumpet_G3_1_pianissimo_normal.wav,trumpet,4
trumpet_G5_025_mezzo-forte_normal.wav,trumpet,4
trumpet_G5_05_mezzo-forte_normal.wav,trumpet,4
trumpet_G5_15_mezzo-forte_normal.wav,trumpet,4
trumpet_G5_1_mezzo-forte_normal.wav,trumpet,4
trumpet_Gs3_025_pianissimo_normal.wav,trumpet,4
trumpet_Gs3_05_forte_normal.wav,trumpet,4
trumpet_Gs3_05_pianissimo_normal.wav,trumpet,4
trumpet_Gs3_15_pianissimo_normal.wav,trumpet,4
trumpet_Gs3_1_forte_normal.wav,trumpet,4
trumpet_Gs3_1_pianissimo_normal.wav,trumpet,4
trumpet_Gs4_025_forte_normal.wav,trumpet,4
trumpet_Gs4_05_forte_normal.wav,trumpet,4
trumpet_Gs5_025_forte_normal.wav,trumpet,4
trumpet_Gs5_025_mezzo-forte_normal.wav,trumpet,4
trumpet_Gs5_05_forte_normal.wav,trumpet,4
trumpet_Gs5_05_mezzo-forte_normal.wav,trumpet,4
viola_A3_025_fortissimo_arco-normal.wav,viola,5
viola_A3_025_mezzo-piano_arco-normal.wav,viola,5
viola_A3_025_pianissimo_arco-normal.wav,viola,5
viola_A3_025_piano_arco-normal.wav,viola,5
viola_A3_05_fortissimo_arco-normal.wav,viola,5
viola_A3_05_mezzo-piano_arco-normal.wav,viola,5
viola_A3_05_pianissimo_arco-normal.wav,viola,5
viola_A3_05_piano_arco-normal.wav,viola,5
viola_A3_15_forte_arco-normal.wav,viola,5
